short_name,long_name,Sub-Borough Area,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
rent_burden_med,Median rent burden,University Heights/Fordham,0.314285714284779,0.391999999999825,0.00396,0.372999999999593,0.00363,0.00388,0.0038,0.00376,0.00452,0.00425,0.00456,0.0042,0.00392
rent_burden_med,Median rent burden,Kingsbridge Heights/Mosholu,0.295958549220813,0.333999999998923,0.00373,0.368999999998778,0.00375,0.00361,0.00417,0.00399,0.00402,0.004,0.00367,0.00391,0.00373
rent_burden_med,Median rent burden,Riverdale/Kingsbridge,0.237804878048337,0.281999999999243,0.00289,0.276999999998225,0.00262,0.00278,0.00303,0.00315,0.00319,0.00299,0.00335,0.00295,0.00349
rent_burden_med,Median rent burden,Soundview/Parkchester,0.263999999999214,0.308999999997468,0.003,0.311999999998079,0.00291,0.00315,0.00312,0.00334,0.00342,0.00327,0.00359,0.0035,0.0034
rent_burden_med,Median rent burden,Throgs Neck/Co-op City,0.21486573576658,0.299999999999272,0.00244,0.236999999999171,0.00262,0.00286,0.00272,0.00312,0.00306,0.00288,0.00274,0.00319,0.00296
rent_burden_med,Median rent burden,Pelham Parkway,0.264782608694077,0.304999999996653,0.00284,0.300999999999476,0.00303,0.0029,0.00315,0.00356,0.00344,0.0032,0.00332,0.00357,0.00326
rent_burden_med,Median rent burden,Williamsbridge/Baychester,0.273551020407467,0.333999999998923,0.00298,0.281999999999243,0.00305,0.00318,0.00338,0.0038,0.0034,0.00345,0.00399,0.0035,0.00348
rent_burden_med,Median rent burden,Williamsburg/Greenpoint,0.272727272724296,0.325999999997293,0.00313,0.306999999997061,0.00303,0.00319,0.00312,0.00305,0.00296,0.00294,0.00319,0.00285,0.00301
rent_burden_med,Median rent burden,Brooklyn Heights/Fort Greene,0.237773052385819,0.271999999997206,0.00275,0.248999999999796,0.00255,0.00255,0.00265,0.0029,0.00272,0.00264,0.00263,0.00263,0.00262
rent_burden_med,Median rent burden,Bedford Stuyvesant,0.292537313431239,0.306999999997061,0.00353,0.315999999998894,0.00314,0.00336,0.00338,0.00344,0.00325,0.00343,0.00337,0.00325,0.0032
rent_burden_med,Median rent burden,Bushwick,0.315999999998894,0.332999999998719,0.00394,0.323999999996886,0.00347,0.00349,0.00333,0.00363,0.00351,0.00327,0.00344,0.00334,0.00337
rent_burden_med,Median rent burden,East New York/Starrett City,0.283969465646805,0.294999999998254,0.0034,0.339999999996508,0.00336,0.00349,0.00333,0.00344,0.00331,0.00327,0.00366,0.0034,0.00331
